season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2022,3,Southern Miss,Northwestern State,64,10,False,Sun Belt,Southland
2022,3,Illinois State,Eastern Illinois,35,7,False,MVFC,OVC
2022,3,Maryland,SMU,34,27,False,Big Ten,American Athletic
2022,3,East Tennessee State,Furman,14,27,False,Southern,Southern
2022,3,Iowa,Nevada,27,0,False,Big Ten,Mountain West
2022,3,Florida,South Florida,31,28,False,SEC,American Athletic
2022,3,Rice,Louisiana,33,21,False,Conference USA,Sun Belt
2022,3,Western Michigan,Pittsburgh,13,34,False,Mid-American,ACC
2022,3,Boston College,Maine,38,17,False,ACC,CAA
2022,3,Concordia University St Paul,Sioux Falls,23,44,False,Northern Sun,Northern Sun
2022,3,Washington,Michigan State,39,28,False,Pac-12,Big Ten
2022,3,Florida Atlantic,UCF,14,40,False,Conference USA,American Athletic
2022,3,Texas,UTSA,41,20,False,Big 12,Conference USA
2022,3,McNeese,Alcorn State,19,30,False,Southland,SWAC
2022,3,Chadron St,Black Hills State,23,32,False,Rocky Mountain,Rocky Mountain
2022,3,Midwestern State,Michigan Tech,28,21,False,Lone Star,GLIAC
2022,3,Western New Mexico,Western Oregon,35,30,False,Lone Star,Lone Star
2022,3,New Mexico,UTEP,27,10,False,Mountain West,Conference USA
2022,3,Clemson,Louisiana Tech,48,20,False,ACC,Conference USA
2022,3,Oregon State,Montana State,68,28,True,Pac-12,Big Sky
2022,3,Pittsburg St,Northeastern State,49,14,False,Mid America,Mid America
2022,3,Kentucky Wesleyan,Missouri S&T,11,6,False,Great Midwest Athletic,Great Lakes
2022,3,West Texas A&M,Texas A&M-Kingsville,24,31,False,Lone Star,Lone Star
2022,3,Weber State,Utah Tech,44,14,False,Big Sky,Western Athletic
2022,3,Texas A&M,Miami,17,9,False,SEC,ACC
2022,3,La Verne,Pacific Lutheran,0,41,False,So. Cal.,Northwest
2022,3,Utah,San Diego State,35,7,False,Pac-12,Mountain West
2022,3,UC Davis,San Diego,43,13,False,Big Sky,Pioneer
2022,3,NEWBERG,Chapman,38,28,False,Northwest,So. Cal.
2022,3,Pacific (OR),Pomona Pitzer,23,20,False,Northwest,So. Cal.
2022,3,USC,Fresno State,45,17,False,Pac-12,Mountain West
2022,3,Arizona State,Eastern Michigan,21,30,False,Pac-12,Mid-American
2022,3,Arizona,North Dakota State,31,28,False,Pac-12,MVFC
2022,3,Hawai'i,Duquesne,24,14,False,Mountain West,NEC
2022,4,Virginia Tech,West Virginia,10,33,False,ACC,Big 12
2022,4,Georgia State,Coastal Carolina,24,41,False,Sun Belt,Sun Belt
2022,4,Illinois,Chattanooga,31,0,False,Big Ten,Southern
2022,4,Bentley,New Haven,13,21,False,Northeast 10,Northeast 10
2022,4,Johns Hopkins University,Moravian,54,0,False,Centennial,Centennial
2022,4,Syracuse,Virginia,22,20,False,ACC,ACC
2022,4,Air Force,Nevada,48,20,False,Mountain West,Mountain West
2022,4,UTEP,Boise State,27,10,False,Conference USA,Mountain West
2022,4,Wheeling,Glenville State,34,23,False,Mountain East,Mountain East
2022,4,Kutztown University,Shepherd,35,42,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Alfred State,Defiance College,42,33,False,ECFC,Heartland
2022,4,Castleton,St. Lawrence,6,34,False,ECFC,Liberty League
2022,4,Western New England,Salisbury,0,35,False,Commonwealth Coast,New Jersey
2022,4,Davenport,Northwood (MI),51,17,False,GLIAC,Great Midwest Athletic
2022,4,American International,Franklin Pierce,3,7,False,Northeast 10,Northeast 10
2022,4,SMU,TCU,34,42,False,American Athletic,Big 12
2022,4,PennWest California,Edinboro University,49,7,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Shorter,Valdosta State,30,34,False,Gulf South,Gulf South
2022,4,Robert Morris,East Tennessee State,3,45,False,Big South,Southern
2022,4,Charleston Southern,Furman,19,24,False,Big South,Southern
2022,4,Fitchburg State,Mass Maritime,13,38,False,MSCAC,MSCAC
2022,4,Auburn,Missouri,17,14,False,SEC,SEC
2022,4,Michigan,Maryland,34,27,False,Big Ten,Big Ten
2022,4,Johnson C Smith,Lincoln (PA),28,29,False,CIAA,CIAA
2022,4,Mississippi State,Bowling Green,45,14,False,SEC,Mid-American
2022,4,Kansas,Duke,35,27,False,Big 12,ACC
2022,4,Iowa State,Baylor,24,31,False,Big 12,Big 12
2022,4,Georgia,Kent State,39,22,False,SEC,Mid-American
2022,4,West Chester,Millersville,26,14,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Pace,Assumption,14,26,False,Northeast 10,Northeast 10
2022,4,Springfield,Husson,49,7,False,NEWMAC,Commonwealth Coast
2022,4,Wake Forest,Clemson,45,51,False,ACC,ACC
2022,4,Penn State,Central Michigan,33,14,False,Big Ten,Mid-American
2022,4,Louisville,South Florida,41,3,False,ACC,American Athletic
2022,4,Pittsburgh,Rhode Island,45,24,False,ACC,CAA
2022,4,Eastern Michigan,Buffalo,31,50,False,Mid-American,Mid-American
2022,4,Albright,Lycoming,0,45,False,Mid Atlantic,Mid Atlantic
2022,4,FDU-Florham,Kings College (PA),23,27,False,Mid Atlantic,Mid Atlantic
2022,4,Hiram College,Wittenberg,14,38,False,North Coast,North Coast
2022,4,Buffalo State,SUNY Morrisville,10,31,False,Liberty League,Empire 8
2022,4,Anna Maria College,Coast Guard,28,66,False,ECFC,NEWMAC
2022,4,Greensboro College,Maryville College (TN),17,37,False,USA South,USA South
2022,4,MIT,Dean College,35,6,False,NEWMAC,ECFC
2022,4,Endicott College,Norwich,26,13,False,Commonwealth Coast,NEWMAC
2022,4,Brown,Harvard,28,35,False,Ivy,Ivy
2022,4,Georgetown,Columbia,6,42,False,Patriot,Ivy
2022,4,Ohio Dominican,Indianapolis,38,44,False,Great Midwest Athletic,Great Lakes
2022,4,St. Augustine's,Bowie State,20,36,False,CIAA,CIAA
2022,4,Shaw,Elizabeth City State,35,16,False,CIAA,CIAA
2022,4,Bluefield State,Fort Valley State,27,44,False,Independent DII,SIAC
2022,4,Clarion,Gannon,24,47,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,West Liberty,West Virginia Wesleyan,23,21,False,Mountain East,Mountain East
2022,4,Southern Virginia,North Carolina Wesleyan,13,14,False,USA South,USA South
2022,4,Long Island University,Bryant,29,31,False,NEC,Big South
2022,4,Franklin & Marshall,Ursinus,7,22,False,Centennial,Centennial
2022,4,Middlebury,Wesleyan University (CT),24,10,False,NESCAC,NESCAC
2022,4,West Virginia State,Notre Dame College,13,48,False,Mountain East,Mountain East
2022,4,Valparaiso,San Diego,28,21,False,Pioneer,Pioneer
2022,4,North Greenville,Findlay,34,27,False,Gulf South,Great Midwest Athletic
2022,4,Minnesota Morris,Lawrence University,49,19,False,Upper Midwest,Midwest
2022,4,Dubuque,Wartburg,0,25,False,American Rivers,American Rivers
2022,4,Alfred University,Kalamazoo,31,23,False,Empire 8,Michigan
2022,4,Loras College,Nebraska Wesleyan,49,31,False,American Rivers,American Rivers
2022,4,SUNY Maritime,William Paterson,3,14,False,ECFC,New Jersey
2022,4,Frostburg State,Concord University,22,23,False,Mountain East,Mountain East
2022,4,Kenyon,Ohio Wesleyan,14,41,False,North Coast,North Coast
2022,4,Michigan Tech,Saginaw Valley State,13,35,False,GLIAC,GLIAC
2022,4,St. Anselm,Southern Connecticut State,21,14,False,Northeast 10,Northeast 10
2022,4,Juniata College,Gettysburg,14,40,False,Centennial,Centennial
2022,4,Colgate,Holy Cross,10,35,False,Patriot,Patriot
2022,4,Depauw,Wooster,59,0,False,North Coast,North Coast
2022,4,Dickinson (PA),Susquehanna,0,45,False,Centennial,Centennial
2022,4,Lebanon Valley,Wilkes,24,19,False,Mid Atlantic,Mid Atlantic
2022,4,Rowan,Salve Regina,24,28,False,New Jersey,Commonwealth Coast
2022,4,Keystone,Hobart College,6,65,False,ECFC,Liberty League
2022,4,University Of Charleston (WV),Alderson-Broaddus,62,7,False,Mountain East,Mountain East
2022,4,Kean,Merchant Marine Academy,7,9,False,New Jersey,NEWMAC
2022,4,Union (NY),Utica,24,31,False,Liberty League,Empire 8
2022,4,Curry College,Hilbert College,49,9,False,Commonwealth Coast,North Coast
2022,4,Pennsylvania,Lafayette,12,0,False,Ivy,Patriot
2022,4,Lagrange College,Methodist,28,38,False,USA South,USA South
2022,4,Trinity (CT),Colby College,19,7,False,NESCAC,NESCAC
2022,4,Carthage,Washington University (St. Louis),16,45,False,CCIW,CCIW
2022,4,Muhlenberg,McDaniel College,41,7,False,Centennial,Centennial
2022,4,Northwestern (MN),Hope College,7,56,False,Upper Midwest,Michigan
2022,4,Widener,Stevenson,14,30,False,Mid Atlantic,Mid Atlantic
2022,4,Worcester Polytechnic Institute,Montclair State,10,0,False,NEWMAC,New Jersey
2022,4,Hamilton,Amherst,24,10,False,NESCAC,NESCAC
2022,4,Williams,Bowdoin,24,14,False,NESCAC,NESCAC
2022,4,Bates,Tufts,7,35,False,NESCAC,NESCAC
2022,4,Delaware Valley,Misericordia,41,0,False,Mid Atlantic,Mid Atlantic
2022,4,Stetson,Morehead State,38,26,False,Pioneer,Pioneer
2022,4,East Stroudsburg University,Lock Haven University,48,7,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,John Carroll University,Heidelberg,24,7,False,Ohio,Ohio
2022,4,Capital,Wilmington (OH),31,34,False,Ohio,Ohio
2022,4,Muskingum University,University of Mount Union,0,59,False,Ohio,Ohio
2022,4,Jackson State,Mississippi Valley State,49,7,False,SWAC,SWAC
2022,4,Millikin,North Park,23,21,False,CCIW,CCIW
2022,4,Bethune-Cookman,Grambling,36,19,False,SWAC,SWAC
2022,4,Coe College,Simpson College (IA),48,10,False,American Rivers,American Rivers
2022,4,Concordia Moorhead,Gustavus Adolphus,6,23,False,Minnesota,Minnesota
2022,4,Rhodes College,Westminster College (MO),56,6,False,Southern Athletic,Upper Midwest
2022,4,Macalester,St. Olaf,32,38,False,Minnesota,Minnesota
2022,4,Augustana University (SD),Northern State,21,13,False,Northern Sun,Northern Sun
2022,4,Emporia State University,Pittsburg St,13,14,False,Mid America,Mid America
2022,4,Central State (OH),Miles College,14,34,False,SIAC,SIAC
2022,4,Alma,Martin Luther,69,0,False,Michigan,Upper Midwest
2022,4,Concordia-Wisconsin,Concordia University Chicago,35,7,False,NACC,NACC
2022,4,Ohio,Fordham,59,52,False,Mid-American,Patriot
2022,4,Huntingdon College (AL),Belhaven,34,21,False,USA South,USA South
2022,4,Howard Payne,East Texas Baptist University,33,21,False,American Southwest,American Southwest
2022,4,North Central College,Elmhurst,76,6,False,CCIW,CCIW
2022,4,Colorado,UCLA,17,45,False,Pac-12,Pac-12
2022,4,Fairmont State,UNC Pembroke,25,23,False,Mountain East,Mountain East
2022,4,Christopher Newport,Catholic,38,7,False,New Jersey,NEWMAC
2022,4,Sacred Heart,Dartmouth,38,31,False,NEC,Ivy
2022,4,Cornell,Yale,14,38,False,Ivy,Ivy
2022,4,Norfolk State,St. Francis (PA),26,45,False,MEAC,NEC
2022,4,South Dakota,North Dakota State,17,34,False,MVFC,MVFC
2022,4,Drake,Marist,25,30,False,Pioneer,Pioneer
2022,4,Richmond,Stony Brook,51,7,False,CAA,CAA
2022,4,St. Thomas (MN),Lincoln (CA),43,6,False,Pioneer,
2022,4,Luther,Buena Vista,49,52,False,American Rivers,American Rivers
2022,4,Wisconsin-Eau Claire,Albion,20,28,False,Wisconsin,Michigan
2022,4,Augsburg,St. Scholastica,50,13,False,Minnesota,Minnesota
2022,4,Hamline University,Carleton,12,45,False,Minnesota,Minnesota
2022,4,St. Norbert,Lakeland,35,12,False,NACC,NACC
2022,4,William Jewell,Kentucky Wesleyan,24,17,False,Great Lakes,Great Midwest Athletic
2022,4,Illinois Wesleyan,Carroll University (WI),26,21,False,CCIW,Midwest
2022,4,Wabash College,Denison University,42,45,False,North Coast,North Coast
2022,4,Otterbein,Marietta,10,27,False,Ohio,Ohio
2022,4,Wisconsin-Stout,Crown College,66,6,False,Wisconsin,Upper Midwest
2022,4,Colorado School Of Mines,CSU Pueblo,45,17,False,Rocky Mountain,Rocky Mountain
2022,4,Sioux Falls,Minnesota Duluth,34,31,False,Northern Sun,Northern Sun
2022,4,Northern Michigan,Post University,42,14,False,GLIAC,Independent DII
2022,4,Bethel (MN),Saint John's (MN),28,24,False,Minnesota,Minnesota
2022,4,Temple,Massachusetts,28,0,False,American Athletic,FBS Independents
2022,4,Tuskegee,Allen,35,27,False,SIAC,SIAC
2022,4,Delaware State,Merrimack,13,26,False,MEAC,NEC
2022,4,Greenville,Olivet College,7,63,False,Upper Midwest,Michigan
2022,4,Rockford,Aurora,7,70,False,NACC,NACC
2022,4,Bloomsburg,Shippensburg,17,31,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Westfield State,Framingham State,11,14,False,MSCAC,MSCAC
2022,4,McKendree,Walsh,46,10,False,Great Lakes,Great Midwest Athletic
2022,4,Quincy,Ashland,14,34,False,Great Lakes,Great Midwest Athletic
2022,4,Southwest Baptist,Lake Erie,52,31,False,Great Lakes,Great Midwest Athletic
2022,4,Nebraska-Kearney,Central Missouri,38,6,False,Mid America,Mid America
2022,4,Morehouse College,Savannah St,3,15,False,SIAC,SIAC
2022,4,Winona State,Minnesota State Moorhead,40,7,False,Northern Sun,Northern Sun
2022,4,Baldwin Wallace,Ohio Northern,35,31,False,Ohio,Ohio
2022,4,Allegheny,Waynesburg,31,15,False,Presidents',Presidents'
2022,4,Wilson,Mars Hill,18,24,False,South Atlantic,South Atlantic
2022,4,Worcester St,UMass Dartmouth,20,41,False,MSCAC,MSCAC
2022,4,Hartwick,Nichols College,28,20,False,Empire 8,Commonwealth Coast
2022,4,Trine University,Centre College Kentucky,17,0,False,Michigan,Southern Athletic
2022,4,Thiel,Carnegie Mellon,6,35,False,Presidents',Presidents'
2022,4,Ferris State,Waldorf College,69,3,False,GLIAC,
2022,4,Western Colorado,Chadron St,56,28,False,Rocky Mountain,Rocky Mountain
2022,4,Lane College,Edward Waters,20,9,False,SIAC,SIAC
2022,4,Central Oklahoma,Northwest Missouri St,23,14,False,Mid America,Mid America
2022,4,West Alabama,West Georgia,7,22,False,Gulf South,Gulf South
2022,4,Truman State,Tiffin,18,17,False,Great Lakes,Great Midwest Athletic
2022,4,Northern Colorado,Idaho State,35,14,False,Big Sky,Big Sky
2022,4,Southern Illinois,North Dakota,34,17,False,MVFC,MVFC
2022,4,Adrian,Finlandia University,73,13,False,Michigan,Upper Midwest
2022,4,Southeast Missouri State,Central Arkansas,35,27,False,OVC,Atlantic Sun
2022,4,Minnesota State Mankato,University of Mary,31,28,False,Northern Sun,Northern Sun
2022,4,Samford,Western Carolina,35,12,False,Southern,Southern
2022,4,Princeton,Lehigh,29,17,False,Ivy,Patriot
2022,4,Black Hills State,Colorado Mesa,31,28,False,Rocky Mountain,Rocky Mountain
2022,4,Missouri State,South Dakota State,14,28,False,MVFC,MVFC
2022,4,Western Kentucky,Florida International,73,0,False,Conference USA,Conference USA
2022,4,Miami,Middle Tennessee,31,45,False,ACC,Conference USA
2022,4,UTSA,Texas Southern,52,24,False,Conference USA,SWAC
2022,4,Memphis,North Texas,44,34,False,American Athletic,Conference USA
2022,4,App State,James Madison,28,32,False,Sun Belt,Sun Belt
2022,4,Cincinnati,Indiana,45,24,False,American Athletic,Big Ten
2022,4,William & Mary,Elon,31,35,False,CAA,CAA
2022,4,Michigan State,Minnesota,7,34,False,Big Ten,Big Ten
2022,4,UAlbany,Central Connecticut,45,26,False,CAA,NEC
2022,4,North Carolina,Notre Dame,32,45,False,ACC,FBS Independents
2022,4,Texas Tech,Texas,37,34,False,Big 12,Big 12
2022,4,Tennessee,Florida,38,33,False,SEC,SEC
2022,4,Villanova,Monmouth,42,49,False,CAA,CAA
2022,4,San Diego State,Toledo,17,14,False,Mountain West,Mid-American
2022,4,Indiana-Pennsylvania,Mercyhurst,33,16,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Colorado State,Sacramento State,10,41,False,Mountain West,Big Sky
2022,4,Ole Miss,Tulsa,35,27,False,SEC,American Athletic
2022,4,Montana,Portland State,53,16,False,Big Sky,Big Sky
2022,4,Washington State,Oregon,41,44,False,Pac-12,Pac-12
2022,4,Fort Lewis,Adams State,17,52,False,Rocky Mountain,Rocky Mountain
2022,4,Upper Iowa University,Bemidji State,22,48,False,Northern Sun,Northern Sun
2022,4,Catawba,Greeneville,17,50,False,South Atlantic,South Atlantic
2022,4,South Dakota Mines,New Mexico Highlands,41,27,False,Rocky Mountain,Rocky Mountain
2022,4,St John Fisher University,Rensselaer,3,0,False,Empire 8,Liberty League
2022,4,Austin Peay,Eastern Kentucky,31,20,False,Atlantic Sun,Atlantic Sun
2022,4,Eastern Washington,Montana State,35,38,False,Big Sky,Big Sky
2022,4,Fayetteville State,Virginia Union,28,31,False,CIAA,CIAA
2022,4,Towson,New Hampshire,14,37,False,CAA,CAA
2022,4,Livingstone,Virginia St,7,37,False,CIAA,CIAA
2022,4,Pacific Lutheran,California Lutheran University,14,17,False,Northwest,So. Cal.
2022,4,UCF,Georgia Tech,27,10,False,American Athletic,ACC
2022,4,Northern Arizona,Idaho,10,27,False,Big Sky,Big Sky
2022,4,Nicholls,Jacksonville State,21,52,False,Southland,Atlantic Sun
2022,4,North Carolina Central,Virginia University Of Lynchburg,59,14,False,MEAC,
2022,4,Western Illinois,Northern Iowa,17,52,False,MVFC,MVFC
2022,4,Western Oregon,UT Permian Basin,24,27,False,Lone Star,Lone Star
2022,4,Northeastern State,Lincoln (MO),38,10,False,Mid America,Mid America
2022,4,Northwestern State,Lamar,35,27,False,Southland,Southland
2022,4,Western Connecticut St,Bridgewater State,27,40,False,MSCAC,MSCAC
2022,4,Murray State,Eastern Illinois,21,35,False,OVC,OVC
2022,4,Eureka College,Benedictine University,10,58,False,NACC,NACC
2022,4,California,Arizona,49,31,False,Pac-12,Pac-12
2022,4,Liberty,Akron,21,12,False,FBS Independents,Mid-American
2022,4,Newberry,ERSKINE,32,14,False,South Atlantic,South Atlantic
2022,4,Clark Atlanta,Albany State GA,0,35,False,SIAC,SIAC
2022,4,Old Dominion,Arkansas State,29,26,False,Sun Belt,Sun Belt
2022,4,Wayne State (MI),Grand Valley State University,9,48,False,GLIAC,GLIAC
2022,4,Houston,Rice,34,27,False,American Athletic,Conference USA
2022,4,Washington & Jefferson,Bethany (WV),50,7,False,Presidents',Presidents'
2022,4,Gardner-Webb,Mercer,14,45,False,Big South,Southern
2022,4,Chowan,Winston-Salem,21,7,False,CIAA,CIAA
2022,4,Alabama State,Prairie View A&M,15,25,False,SWAC,SWAC
2022,4,Delaware,Hampton,35,3,False,CAA,CAA
2022,4,Southwest Minnesota State,Minot State,27,20,False,Northern Sun,Northern Sun
2022,4,Georgia Southern,Ball State,34,23,False,Sun Belt,Mid-American
2022,4,East Carolina,Navy,20,23,False,American Athletic,American Athletic
2022,4,Benedict College,Kentucky State,40,14,False,SIAC,SIAC
2022,4,Slippery Rock,Seton Hill,30,2,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,4,Wingate,Emory & Henry College,10,17,False,South Atlantic,South Atlantic
2022,4,Florida A&M,Alabama A&M,38,25,False,SWAC,SWAC
2022,4,Lenoir-Rhyne,Carson-Newman College,34,13,False,South Atlantic,South Atlantic
2022,4,Kennesaw State,Wofford,24,22,False,Atlantic Sun,Southern
2022,4,Texas Lutheran,Sul Ross State,14,28,False,American Southwest,American Southwest
2022,4,Angelo State,West Texas A&M,34,14,False,Lone Star,Lone Star
2022,4,Texas A&M,Arkansas,23,21,True,SEC,SEC
2022,4,South Alabama,Louisiana Tech,38,14,False,Sun Belt,Conference USA
2022,4,Texas State,Houston Christian,34,0,False,Sun Belt,Southland
2022,4,Ouachita Baptist,Harding University,21,13,False,Great American,Great American
2022,4,Southern Arkansas,Henderson State,28,24,False,Great American,Great American
2022,4,Oklahoma Baptist,Southwestern Oklahoma State,31,38,False,Great American,Great American
2022,4,Missouri S&T,Hillsdale,10,17,False,Great Lakes,Great Midwest Athletic
2022,4,Troy,Marshall,16,7,False,Sun Belt,Sun Belt
2022,4,Rutgers,Iowa,10,27,False,Big Ten,Big Ten
2022,4,Kentucky,Northern Illinois,31,23,False,SEC,Mid-American
2022,4,East Central (OK),Northwestern Oklahoma State,31,3,False,Great American,Great American
2022,4,Grove City College,Saint Vincent,42,7,False,Presidents',Presidents'
2022,4,Augustana (IL),Wheaton,28,38,False,CCIW,CCIW
2022,4,Arkansas-Monticello,Arkansas Tech,35,14,False,Great American,Great American
2022,4,Missouri Western,Washburn,31,38,False,Mid America,Mid America
2022,4,Southwestern University,McMurry,38,33,False,American Southwest,American Southwest
2022,4,North Carolina A&T,South Carolina State,41,27,False,Big South,MEAC
2022,4,Alcorn State,Arkansas-Pine Bluff,38,21,False,SWAC,SWAC
2022,4,Limestone,UVA Wise,27,13,False,South Atlantic,South Atlantic
2022,4,West Florida,Delta State,42,45,True,Gulf South,Gulf South
2022,4,Southeastern Oklahoma State,Southern Nazarene,34,45,False,Great American,Great American
2022,4,Geneva,Case Western Reserve,7,34,False,Presidents',Presidents'
2022,4,Hardin-Simmons,Mary Hardin-Baylor,20,50,False,American Southwest,American Southwest
2022,4,Wayne State (NE),Concordia University St Paul,48,21,False,Northern Sun,Northern Sun
2022,4,Tulane,Southern Miss,24,27,False,American Athletic,Sun Belt
2022,4,East Texas A&M,North American University,63,3,False,Southland,
2022,4,Presbyterian,Davidson,24,56,False,Pioneer,Pioneer
2022,4,Stephen F. Austin,Warner University,98,0,False,Western Athletic,
2022,4,Birmingham-Southern,Point University,34,14,False,Southern Athletic,
2022,4,Utah State,UNLV,24,34,False,Mountain West,Mountain West
2022,4,SE Louisiana,Incarnate Word,41,35,False,Southland,Southland
2022,4,North Alabama,Tarleton State,28,43,False,Atlantic Sun,Western Athletic
2022,4,UT Martin,Lindenwood,56,26,False,OVC,OVC
2022,4,NC State,UConn,41,10,False,ACC,FBS Independents
2022,4,Northwestern,Miami (OH),14,17,False,Big Ten,Mid-American
2022,4,Ohio State,Wisconsin,52,21,False,Big Ten,Big Ten
2022,4,Purdue,Florida Atlantic,28,26,False,Big Ten,Conference USA
2022,4,South Carolina,Charlotte,56,20,False,SEC,Conference USA
2022,4,Alabama,Vanderbilt,55,3,False,SEC,SEC
2022,4,LSU,New Mexico,38,0,False,SEC,Mountain West
2022,4,McNeese,Mississippi College,32,17,False,Southland,Gulf South
2022,4,Fort Hays State,Missouri Southern State,24,25,False,Mid America,Mid America
2022,4,Texas A&M-Kingsville,Eastern New Mexico,43,10,False,Lone Star,Lone Star
2022,4,Midwestern State,Simon Fraser,77,0,False,Lone Star,Lone Star
2022,4,UL Monroe,Louisiana,21,17,False,Sun Belt,Sun Belt
2022,4,Abilene Christian,Western New Mexico,34,7,False,Western Athletic,Lone Star
2022,4,Oklahoma,Kansas State,34,41,False,Big 12,Big 12
2022,4,New Mexico State,Hawai'i,45,26,False,FBS Independents,Mountain West
2022,4,Florida State,Boston College,44,14,False,ACC,ACC
2022,4,Southern Utah,Utah Tech,31,17,False,Western Athletic,Western Athletic
2022,4,Oregon State,USC,14,17,False,Pac-12,Pac-12
2022,4,Redlands,Claremont-Mudd-Scripps College,21,25,False,So. Cal.,So. Cal.
2022,4,UC Davis,Weber State,12,17,False,Big Sky,Big Sky
2022,4,Chapman,La Verne,56,13,False,So. Cal.,So. Cal.
2022,4,Whittier,Pomona Pitzer,0,59,False,So. Cal.,So. Cal.
2022,4,BYU,Wyoming,38,24,False,FBS Independents,Mountain West
2022,4,Arizona State,Utah,13,34,False,Pac-12,Pac-12
2022,4,Washington,Stanford,40,22,False,Pac-12,Pac-12
2022,4,San José State,Western Michigan,34,6,False,Mountain West,Mid-American
2022,5,Fayetteville State,Chowan,13,10,False,CIAA,CIAA
2022,5,South Carolina,South Carolina State,50,10,False,SEC,MEAC
2022,5,BYU,Utah State,38,26,False,FBS Independents,Mountain West
2022,5,Houston,Tulane,24,27,False,American Athletic,American Athletic
2022,5,UMass Dartmouth,Western Connecticut St,48,21,False,MSCAC,MSCAC
2022,5,Middle Tennessee,UTSA,30,45,False,Conference USA,Conference USA
2022,5,Boise State,San Diego State,35,13,False,Mountain West,Mountain West
2022,5,UCLA,Washington,40,32,False,Pac-12,Pac-12
2022,5,UNLV,New Mexico,31,20,False,Mountain West,Mountain West
2022,5,Dartmouth,Pennsylvania,17,23,False,Ivy,Ivy
2022,5,Yale,Howard,34,26,False,Ivy,MEAC
2022,5,Wilkes,Albright,27,0,False,Mid Atlantic,Mid Atlantic
2022,5,Pace,Post University,45,6,False,Northeast 10,Independent DII
2022,5,Morgan State,Virginia University Of Lynchburg,44,10,False,MEAC,
2022,5,Notre Dame College,University Of Charleston (WV),49,24,False,Mountain East,Mountain East
2022,5,Southern Connecticut State,Assumption,14,28,False,Northeast 10,Northeast 10
2022,5,Iowa,Michigan,14,27,False,Big Ten,Big Ten
2022,5,Moravian,Juniata College,51,7,False,Centennial,Centennial
2022,5,Campbell,North Carolina Central,48,18,False,Big South,MEAC
2022,5,Lehigh,Monmouth,7,35,False,Patriot,CAA
2022,5,Framingham State,Plymouth State,9,14,False,MSCAC,MSCAC
2022,5,Stevenson,Delaware Valley,7,26,False,Mid Atlantic,Mid Atlantic
2022,5,Marist,St. Thomas (MN),24,38,False,Pioneer,Pioneer
2022,5,North Carolina Wesleyan,Lagrange College,37,22,False,USA South,USA South
2022,5,Stonehill,Duquesne,24,20,False,NEC,NEC
2022,5,St. Francis (PA),Central Connecticut,39,13,False,NEC,NEC
2022,5,Wisconsin,Illinois,10,34,False,Big Ten,Big Ten
2022,5,Minnesota,Purdue,10,20,False,Big Ten,Big Ten
2022,5,Kansas State,Texas Tech,37,28,False,Big 12,Big 12
2022,5,TCU,Oklahoma,55,24,False,Big 12,Big 12
2022,5,Nichols College,Western New England,14,47,False,Commonwealth Coast,Commonwealth Coast
2022,5,MIT,Catholic,7,42,False,NEWMAC,NEWMAC
2022,5,Keystone,Gallaudet,44,52,False,ECFC,ECFC
2022,5,Endicott College,Husson,20,0,False,Commonwealth Coast,Commonwealth Coast
2022,5,West Virginia Wesleyan,Wheeling,0,37,False,Mountain East,Mountain East
2022,5,Army,Georgia State,14,31,False,FBS Independents,Sun Belt
2022,5,Boston College,Louisville,34,33,False,ACC,ACC
2022,5,Mass Maritime,Westfield State,20,9,False,MSCAC,MSCAC
2022,5,Air Force,Navy,13,10,False,Mountain West,American Athletic
2022,5,Davenport,Michigan Tech,52,38,False,GLIAC,GLIAC
2022,5,Memphis,Temple,24,3,False,American Athletic,American Athletic
2022,5,Gannon,Seton Hill,21,10,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,5,Ole Miss,Kentucky,22,19,False,SEC,SEC
2022,5,Findlay,Ferris State,7,38,False,Great Midwest Athletic,GLIAC
2022,5,Amherst,Trinity (CT),3,20,False,NESCAC,NESCAC
2022,5,Oberlin,Hiram College,7,34,False,North Coast,North Coast
2022,5,Carson-Newman College,Newberry,24,14,False,South Atlantic,South Atlantic
2022,5,Mars Hill,Limestone,14,17,False,South Atlantic,South Atlantic
2022,5,Shenandoah,Ferrum,20,0,False,Old Dominion,Old Dominion
2022,5,UNC Pembroke,Frostburg State,10,9,False,Mountain East,Mountain East
2022,5,Ohio Dominican,Walsh,21,0,False,Great Midwest Athletic,Great Midwest Athletic
2022,5,Finlandia University,Northwestern (MN),0,30,True,Upper Midwest,Upper Midwest
2022,5,Shippensburg,Shepherd,13,30,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2022,5,Buena Vista,Dubuque,16,46,False,American Rivers,American Rivers
2022,5,Johnson C Smith,Elizabeth City State,49,14,False,CIAA,CIAA
