season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2021,5,Penn State,Indiana,24,0,False,Big Ten,Big Ten
2021,5,Clemson,Boston College,19,13,False,ACC,ACC
2021,5,Nebraska,Northwestern,56,7,False,Big Ten,Big Ten
2021,5,Michigan State,Western Kentucky,48,31,False,Big Ten,Conference USA
2021,5,Vanderbilt,UConn,30,28,False,SEC,FBS Independents
2021,5,Fort Hays State,Nebraska-Kearney,42,35,False,Mid America,Mid America
2021,5,South Alabama,Louisiana,18,20,False,Sun Belt,Sun Belt
2021,5,Eastern New Mexico,Lincoln (CA),52,6,False,Lone Star,
2021,5,Austin Peay,Tennessee State,22,24,False,OVC,OVC
2021,5,Southern Utah,Portland State,13,20,False,Big Sky,Big Sky
2021,5,Cal Poly,Weber State,7,38,False,Big Sky,Big Sky
2021,5,LSU,Auburn,19,24,False,SEC,SEC
2021,5,UTEP,Old Dominion,28,21,False,Conference USA,Conference USA
2021,5,Central Washington,Midwestern State,30,20,False,Great Northwest,Lone Star
2021,5,Oregon State,Washington,27,24,False,Pac-12,Pac-12
2021,5,UC Davis,Idaho,27,20,False,Big Sky,Big Sky
2021,5,San José State,New Mexico State,37,31,False,Mountain West,FBS Independents
2021,5,Eastern Washington,Montana,34,28,False,Big Sky,Big Sky
2021,5,UCLA,Arizona State,23,42,False,Pac-12,Pac-12
2021,5,Hawai'i,Fresno State,27,24,False,Mountain West,Mountain West
2021,6,Arkansas State,Coastal Carolina,20,52,False,Sun Belt,Sun Belt
2021,6,Tulane,Houston,22,40,False,American Athletic,American Athletic
2021,6,Northeastern State,Central Oklahoma,9,49,False,Mid America,Mid America
2021,6,Assumption,Southern Connecticut State,26,0,False,Northeast 10,Northeast 10
2021,6,Cincinnati,Temple,52,3,False,American Athletic,American Athletic
2021,6,Florida International,Charlotte,33,45,False,Conference USA,Conference USA
2021,6,Howard,Morgan State,27,0,False,MEAC,MEAC
2021,6,Arizona State,Stanford,28,10,False,Pac-12,Pac-12
2021,6,Tennessee,South Carolina,45,20,False,SEC,SEC
2021,6,Ole Miss,Arkansas,52,51,False,SEC,SEC
2021,6,Davenport,Northern Michigan,18,13,False,GLIAC,GLIAC
2021,6,Mercyhurst,Seton Hill,17,19,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Notre Dame College,Frostburg State,23,21,False,Mountain East,Mountain East
2021,6,UVA Wise,Newberry,14,37,False,South Atlantic,South Atlantic
2021,6,UNC Pembroke,Wheeling,34,28,False,Mountain East,Mountain East
2021,6,Gannon,PennWest California,17,38,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,American International,Stonehill,0,25,False,Northeast 10,Northeast 10
2021,6,Texas,Oklahoma,48,55,True,Big 12,Big 12
2021,6,Baylor,West Virginia,45,20,False,Big 12,Big 12
2021,6,Maine,Elon,23,33,False,CAA,CAA
2021,6,Butler,San Diego,21,52,False,Pioneer,Pioneer
2021,6,Marist,Stetson,34,3,False,Pioneer,Pioneer
2021,6,Duquesne,Bryant,39,34,False,NEC,NEC
2021,6,Bowling Green,Akron,20,35,False,Mid-American,Mid-American
2021,6,Toledo,Northern Illinois,20,22,False,Mid-American,Mid-American
2021,6,Rutgers,Michigan State,13,31,False,Big Ten,Big Ten
2021,6,Ohio State,Maryland,66,17,False,Big Ten,Big Ten
2021,6,Florida,Vanderbilt,42,0,False,SEC,SEC
2021,6,Lafayette,Bucknell,27,0,False,Patriot,Patriot
2021,6,Brown,Colgate,31,10,False,Ivy,Patriot
2021,6,Duke,Georgia Tech,27,31,False,ACC,ACC
2021,6,St. Francis (PA),Long Island University,55,10,False,NEC,NEC
2021,6,Johnson C Smith,Winston-Salem,12,26,False,CIAA,CIAA
2021,6,New Haven,St. Anselm,56,7,False,Northeast 10,Northeast 10
2021,6,Shorter,West Alabama,7,44,False,Gulf South,Gulf South
2021,6,Fordham,Wagner,56,7,False,Patriot,NEC
2021,6,Concordia University St Paul,Bemidji State,14,42,False,Northern Sun,Northern Sun
2021,6,Bentley,Pace,26,0,False,Northeast 10,Northeast 10
2021,6,Concord University,West Liberty,20,16,False,Mountain East,Mountain East
2021,6,Bluefield State,UFTL,23,9,False,Independent DII,
2021,6,Limestone,Wingate,17,35,False,South Atlantic,South Atlantic
2021,6,Lenoir-Rhyne,Greeneville,38,31,False,South Atlantic,South Atlantic
2021,6,Catawba,Carson-Newman College,33,27,False,South Atlantic,South Atlantic
2021,6,Glenville State,University Of Charleston (WV),9,20,False,Mountain East,Mountain East
2021,6,Shippensburg,West Chester,34,18,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Lock Haven University,Shepherd,21,75,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Shaw,Fayetteville State,12,15,False,CIAA,CIAA
2021,6,Chowan,Bowie State,3,14,False,CIAA,CIAA
2021,6,Monmouth,Princeton,28,31,False,Big South,Ivy
2021,6,Virginia Union,Lincoln (PA),32,0,False,CIAA,CIAA
2021,6,Rhode Island,Delaware,22,15,False,CAA,CAA
2021,6,Central Connecticut,Columbia,20,22,False,NEC,Ivy
2021,6,Harvard,Cornell,24,10,False,Ivy,Ivy
2021,6,Pennsylvania,Lehigh,20,0,False,Ivy,Patriot
2021,6,Indiana State,Western Illinois,37,27,False,MVFC,MVFC
2021,6,Drake,Dayton,10,28,False,Pioneer,Pioneer
2021,6,Presbyterian,Morehead State,30,38,False,Pioneer,Pioneer
2021,6,Nicholls,SE Louisiana,48,58,False,Southland,Southland
2021,6,North Carolina A&T,North Alabama,38,34,False,Big South,Big South
2021,6,Dartmouth,Yale,24,17,False,Ivy,Ivy
2021,6,West Virginia Wesleyan,West Virginia State,3,38,False,Mountain East,Mountain East
2021,6,Wofford,Furman,20,42,False,Southern,Southern
2021,6,Livingstone,St. Augustine's,21,7,False,CIAA,CIAA
2021,6,Mars Hill,Wilson,40,32,False,South Atlantic,Independent DII
2021,6,VMI,Chattanooga,37,34,False,Southern,Southern
2021,6,Missouri S&T,Truman State,21,38,False,Great Lakes,Great Lakes
2021,6,Kentucky State,Lane College,49,14,False,SIAC,SIAC
2021,6,Fairmont State,Alderson-Broaddus,44,10,False,Mountain East,Mountain East
2021,6,Hillsdale,Walsh,20,3,False,Great Midwest Athletic,Great Midwest Athletic
2021,6,Minnesota State Mankato,Wayne State (NE),24,35,False,Northern Sun,Northern Sun
2021,6,Edinboro University,Slippery Rock,13,49,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Washburn,Fort Hays State,23,20,False,Mid America,Mid America
2021,6,Central Missouri,Emporia State University,45,38,False,Mid America,Mid America
2021,6,South Dakota Mines,Fort Lewis,42,7,False,Rocky Mountain,Rocky Mountain
2021,6,Clarion,Indiana-Pennsylvania,21,58,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Bloomsburg,Kutztown University,7,34,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Augustana University (SD),Upper Iowa University,37,20,False,Northern Sun,Northern Sun
2021,6,Hampton,Kennesaw State,15,34,False,Big South,Big South
2021,6,James Madison,Villanova,27,28,False,CAA,CAA
2021,6,Delaware State,Virginia University Of Lynchburg,56,6,False,MEAC,
2021,6,Fort Valley State,Central State (OH),35,14,False,SIAC,SIAC
2021,6,Clark Atlanta,Allen,21,12,False,SIAC,SIAC
2021,6,Albany State GA,Edward Waters,30,0,False,SIAC,SIAC
2021,6,Lindenwood,Quincy,33,28,False,Great Lakes,Great Lakes
2021,6,Marshall,Old Dominion,20,13,False,Conference USA,Conference USA
2021,6,Sacred Heart,Merrimack,20,10,False,NEC,NEC
2021,6,St. Thomas (MN),Valparaiso,20,13,False,Pioneer,Pioneer
2021,6,North Dakota State,Northern Iowa,34,20,False,MVFC,MVFC
2021,6,North Carolina Central,Tennessee Tech,16,27,False,MEAC,OVC
2021,6,Youngstown State,Missouri State,41,33,False,MVFC,MVFC
2021,6,East Stroudsburg University,Millersville,27,7,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,6,Northwest Missouri St,Pittsburg St,20,19,False,Mid America,Mid America
2021,6,Mississippi College,West Georgia,21,40,False,Gulf South,Gulf South
2021,6,Southwestern Oklahoma State,Ouachita Baptist,10,30,False,Great American,Great American
2021,6,Henderson State,East Central (OK),59,24,False,Great American,Great American
2021,6,Harding University,Southern Nazarene,49,10,False,Great American,Great American
2021,6,Winona State,Northern State,49,52,False,Northern Sun,Northern Sun
2021,6,Minot State,Minnesota State Moorhead,17,29,False,Northern Sun,Northern Sun
2021,6,Lincoln (MO),Missouri Southern State,32,52,False,Mid America,Mid America
2021,6,Nebraska-Kearney,Missouri Western,35,14,False,Mid America,Mid America
2021,6,Lake Erie,Tiffin,17,35,False,Great Midwest Athletic,Great Midwest Athletic
2021,6,Western Colorado,New Mexico Highlands,45,38,False,Rocky Mountain,Rocky Mountain
2021,6,Chadron St,CSU Pueblo,17,42,False,Rocky Mountain,Rocky Mountain
2021,6,Arkansas Tech,Oklahoma Baptist,38,35,False,Great American,Great American
2021,6,Black Hills State,Colorado School Of Mines,20,41,False,Rocky Mountain,Rocky Mountain
2021,6,University of Mary,Minnesota Duluth,27,31,False,Northern Sun,Northern Sun
2021,6,Northern Colorado,Eastern Washington,17,63,False,Big Sky,Big Sky
2021,6,Alabama State,Arkansas-Pine Bluff,35,15,False,SWAC,SWAC
2021,6,Sam Houston,Lamar,41,7,False,AWC,AWC
2021,6,UT Martin,Murray State,48,24,False,OVC,OVC
2021,6,South Dakota State,Southern Illinois,41,42,False,MVFC,MVFC
2021,6,South Dakota,North Dakota,20,13,False,MVFC,MVFC
2021,6,Montana,Utah Tech,31,14,False,Big Sky,AWC
2021,6,Robert Morris,Charleston Southern,31,24,False,Big South,Big South
2021,6,Louisville,Virginia,33,34,False,ACC,ACC
2021,6,Idaho State,UC Davis,27,17,False,Big Sky,Big Sky
2021,6,Alabama A&M,Jackson State,15,61,False,SWAC,SWAC
2021,6,Alcorn State,Grambling,24,20,False,SWAC,SWAC
2021,6,Ohio,Central Michigan,27,30,False,Mid-American,Mid-American
2021,6,Colorado State,San José State,32,14,False,Mountain West,Mountain West
2021,6,North Carolina,Florida State,25,35,False,ACC,ACC
2021,6,Auburn,Georgia,10,34,False,SEC,SEC
2021,6,Western Carolina,Mercer,24,34,False,Southern,Southern
2021,6,William & Mary,UAlbany,31,24,False,CAA,CAA
2021,6,Syracuse,Wake Forest,37,40,False,ACC,ACC
2021,6,Massachusetts,UConn,27,13,False,FBS Independents,FBS Independents
2021,6,UAB,Florida Atlantic,31,14,False,Conference USA,Conference USA
2021,6,Eastern Michigan,Miami (OH),13,12,False,Mid-American,Mid-American
2021,6,Western Michigan,Ball State,20,45,False,Mid-American,Mid-American
2021,6,Navy,SMU,24,31,False,American Athletic,American Athletic
2021,6,Illinois,Wisconsin,0,24,False,Big Ten,Big Ten
2021,6,Liberty,Middle Tennessee,41,13,False,FBS Independents,Conference USA
2021,6,BYU,Boise State,17,26,False,FBS Independents,Mountain West
2021,6,Southern Arkansas,Southeastern Oklahoma State,24,38,False,Great American,Great American
2021,6,Iowa,Penn State,23,20,False,Big Ten,Big Ten
2021,6,Findlay,Kentucky Wesleyan,31,19,False,Great Midwest Athletic,Great Midwest Athletic
2021,6,William Jewell,Southwest Baptist,10,55,False,Great Lakes,Great Lakes
2021,6,Missouri,North Texas,48,35,False,SEC,Conference USA
2021,6,Washington State,Oregon State,31,24,False,Pac-12,Pac-12
2021,6,Jacksonville State,Stephen F. Austin,28,24,False,AWC,AWC
2021,6,Montana State,Cal Poly,45,7,False,Big Sky,Big Sky
2021,6,Towson,Stony Brook,21,14,False,CAA,CAA
2021,6,Austin Peay,Southeast Missouri State,14,30,False,OVC,OVC
2021,6,Bethune-Cookman,Mississippi Valley State,14,20,False,SWAC,SWAC
2021,6,Western Oregon,Central Washington,14,45,False,Great Northwest,Great Northwest
2021,6,East Tennessee State,The Citadel,48,21,False,Southern,Southern
2021,6,Idaho,Portland State,42,35,False,Big Sky,Big Sky
2021,6,Southern,Texas Southern,31,35,False,SWAC,SWAC
2021,6,Miles College,Benedict College,21,24,False,SIAC,SIAC
2021,6,Northwestern Oklahoma State,Arkansas-Monticello,23,42,False,Great American,Great American
2021,6,East Texas A&M,Saginaw Valley State,17,20,False,Lone Star,GLIAC
2021,6,Wayne State (MI),Michigan Tech,27,30,False,GLIAC,GLIAC
2021,6,Virginia St,Elizabeth City State,35,7,False,CIAA,CIAA
2021,6,Indianapolis,McKendree,57,28,False,Great Lakes,Great Lakes
2021,6,Savannah St,ERSKINE,39,6,False,SIAC,Independent DII
2021,6,Southwest Minnesota State,Sioux Falls,7,35,False,Northern Sun,Northern Sun
2021,6,UCF,East Carolina,20,16,False,American Athletic,American Athletic
2021,6,Eastern Kentucky,Abilene Christian,30,15,False,AWC,AWC
2021,6,Gardner-Webb,Campbell,28,42,False,Big South,Big South
2021,6,Florida A&M,South Carolina State,30,7,False,SWAC,MEAC
2021,6,Troy,Georgia Southern,27,24,False,Sun Belt,Sun Belt
2021,6,Houston Christian,Northwestern State,17,21,False,Southland,Southland
2021,6,Kent State,Buffalo,48,38,False,Mid-American,Mid-American
2021,6,Air Force,Wyoming,24,14,False,Mountain West,Mountain West
2021,6,Western Kentucky,UTSA,46,52,False,Conference USA,Conference USA
2021,6,Southern Miss,UTEP,13,26,False,Conference USA,Conference USA
2021,6,Texas Tech,TCU,31,52,False,Big 12,Big 12
2021,6,Ashland,Ohio Dominican,24,34,False,Great Midwest Athletic,Great Midwest Athletic
2021,6,Grand Valley State University,Northwood (MI),70,9,False,GLIAC,GLIAC
2021,6,Valdosta State,Delta State,55,0,False,Gulf South,Gulf South
2021,6,North Greenville,West Florida,10,52,False,Gulf South,Gulf South
2021,6,UT Permian Basin,Lincoln (CA),75,0,False,Lone Star,
2021,6,Texas State,South Alabama,33,31,False,Sun Belt,Sun Belt
2021,6,Nebraska,Michigan,29,32,False,Big Ten,Big Ten
2021,6,Kentucky,LSU,42,21,False,SEC,SEC
2021,6,Virginia Tech,Notre Dame,29,32,False,ACC,FBS Independents
2021,6,USC,Utah,26,42,False,Pac-12,Pac-12
2021,6,UL Monroe,Georgia State,21,55,False,Sun Belt,Sun Belt
2021,6,Midwestern State,Texas A&M-Kingsville,30,13,False,Lone Star,Lone Star
2021,6,West Texas A&M,Angelo State,31,15,False,Lone Star,Lone Star
2021,6,Colorado Mesa,Adams State,49,14,False,Rocky Mountain,Rocky Mountain
2021,6,Western New Mexico,Eastern New Mexico,47,50,False,Lone Star,Lone Star
2021,6,Texas A&M,Alabama,41,38,False,SEC,SEC
2021,6,Tuskegee,Morehouse College,15,31,False,SIAC,SIAC
2021,6,Sacramento State,Southern Utah,41,20,False,Big Sky,Big Sky
2021,6,Tulsa,Memphis,35,29,False,American Athletic,American Athletic
2021,6,San Diego State,New Mexico,31,7,False,Mountain West,Mountain West
2021,6,Arizona,UCLA,16,34,False,Pac-12,Pac-12
2021,6,Nevada,New Mexico State,55,28,False,Mountain West,FBS Independents
2021,7,Louisiana,App State,41,13,False,Sun Belt,Sun Belt
2021,7,Southern Nazarene,Southwestern Oklahoma State,30,22,False,Great American,Great American
2021,7,Memphis,Navy,35,17,False,American Athletic,American Athletic
2021,7,South Alabama,Georgia Southern,41,14,False,Sun Belt,Sun Belt
2021,7,Syracuse,Clemson,14,17,False,ACC,ACC
2021,7,North Texas,Marshall,21,49,False,Conference USA,Conference USA
2021,7,Cornell,Colgate,34,20,False,Ivy,Patriot
2021,7,Weber State,Montana State,7,13,False,Big Sky,Big Sky
2021,7,Oregon,California,24,17,False,Pac-12,Pac-12
2021,7,San José State,San Diego State,13,19,False,Mountain West,Mountain West
2021,7,UConn,Yale,21,15,False,FBS Independents,Ivy
2021,7,Minnesota,Nebraska,30,23,False,Big Ten,Big Ten
2021,7,LSU,Florida,49,42,False,SEC,SEC
2021,7,Missouri,Texas A&M,14,35,False,SEC,SEC
2021,7,Buffalo,Ohio,27,26,False,Mid-American,Mid-American
2021,7,Indiana,Michigan State,15,20,False,Big Ten,Big Ten
2021,7,Arkansas,Auburn,23,38,False,SEC,SEC
2021,7,Texas,Oklahoma State,24,32,False,Big 12,Big 12
2021,7,Northwestern,Rutgers,21,7,False,Big Ten,Big Ten
2021,7,Cincinnati,UCF,56,21,False,American Athletic,American Athletic
2021,7,Incarnate Word,Nicholls,38,21,False,Southland,Southland
2021,7,Davenport,Wayne State (MI),3,16,False,GLIAC,GLIAC
2021,7,American International,New Haven,14,30,False,Northeast 10,Northeast 10
2021,7,Northern Michigan,Michigan Tech,14,21,False,GLIAC,GLIAC
2021,7,West Chester,East Stroudsburg University,42,24,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Edinboro University,Mercyhurst,20,27,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Ohio Dominican,Findlay,14,21,False,Great Midwest Athletic,Great Midwest Athletic
2021,7,University Of Charleston (WV),Concord University,48,3,False,Mountain East,Mountain East
2021,7,South Florida,Tulsa,31,32,False,American Athletic,American Athletic
2021,7,Maine,William & Mary,27,16,False,CAA,CAA
2021,7,Bryant,St. Francis (PA),18,17,False,NEC,NEC
2021,7,Long Island University,Merrimack,5,43,False,NEC,NEC
2021,7,Dayton,Marist,17,20,False,Pioneer,Pioneer
2021,7,Brown,Princeton,42,56,False,Ivy,Ivy
2021,7,Virginia,Duke,48,0,False,ACC,ACC
2021,7,Fordham,Bucknell,66,21,False,Patriot,Patriot
2021,7,Harvard,Lafayette,30,3,False,Ivy,Patriot
2021,7,Tiffin,Ashland,27,21,False,Great Midwest Athletic,Great Midwest Athletic
2021,7,Chowan,Virginia Union,31,38,False,CIAA,CIAA
2021,7,Lincoln (PA),Elizabeth City State,17,14,False,CIAA,CIAA
2021,7,Bowie State,Virginia St,51,44,False,CIAA,CIAA
2021,7,Hillsdale,Lake Erie,14,33,False,Great Midwest Athletic,Great Midwest Athletic
2021,7,Shorter,Mississippi College,7,20,False,Gulf South,Gulf South
2021,7,Upper Iowa University,Minnesota State Mankato,0,58,False,Northern Sun,Northern Sun
2021,7,Carson-Newman College,Lenoir-Rhyne,0,59,False,South Atlantic,South Atlantic
2021,7,Stonehill,St. Anselm,31,22,False,Northeast 10,Northeast 10
2021,7,Edward Waters,Kentucky State,36,76,False,SIAC,SIAC
2021,7,Walsh,Kentucky Wesleyan,13,23,False,Great Midwest Athletic,Great Midwest Athletic
2021,7,Pace,Franklin Pierce,39,31,False,Northeast 10,Northeast 10
2021,7,West Liberty,Fairmont State,52,31,False,Mountain East,Mountain East
2021,7,Livingstone,Shaw,9,20,False,CIAA,CIAA
2021,7,Alderson-Broaddus,Glenville State,21,35,False,Mountain East,Mountain East
2021,7,Slippery Rock,Indiana-Pennsylvania,21,48,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Sacred Heart,Central Connecticut,27,17,False,NEC,NEC
2021,7,Bethune-Cookman,Prairie View A&M,29,35,False,SWAC,SWAC
2021,7,Western Illinois,South Dakota State,17,41,False,MVFC,MVFC
2021,7,New Hampshire,Dartmouth,21,38,False,CAA,Ivy
2021,7,Campbell,Monmouth,17,34,False,Big South,Big South
2021,7,Central State (OH),Tuskegee,0,29,False,SIAC,SIAC
2021,7,Stetson,St. Thomas (MN),7,38,False,Pioneer,Pioneer
2021,7,Notre Dame College,West Virginia Wesleyan,52,14,False,Mountain East,Mountain East
2021,7,Minnesota Duluth,Concordia University St Paul,33,13,False,Northern Sun,Northern Sun
2021,7,Greeneville,UVA Wise,37,21,False,South Atlantic,South Atlantic
2021,7,Winston-Salem,St. Augustine's,41,0,False,CIAA,CIAA
2021,7,Wofford,Samford,24,27,False,Southern,Southern
2021,7,Columbia,Pennsylvania,23,14,False,Ivy,Ivy
2021,7,Chattanooga,East Tennessee State,21,16,False,Southern,Southern
2021,7,Holy Cross,Georgetown,48,14,False,Patriot,Patriot
2021,7,Alabama A&M,Florida A&M,31,35,False,SWAC,SWAC
2021,7,Richmond,James Madison,3,19,False,CAA,CAA
2021,7,Norfolk State,Virginia University Of Lynchburg,42,14,False,MEAC,
2021,7,Eastern Michigan,Ball State,31,38,False,Mid-American,Mid-American
2021,7,Saginaw Valley State,Northwood (MI),31,13,False,GLIAC,GLIAC
2021,7,Wayne State (NE),Augustana University (SD),24,32,False,Northern Sun,Northern Sun
2021,7,Fayetteville State,Johnson C Smith,55,12,False,CIAA,CIAA
2021,7,Sioux Falls,University of Mary,34,14,False,Northern Sun,Northern Sun
2021,7,West Alabama,Valdosta State,17,42,False,Gulf South,Gulf South
2021,7,Bemidji State,Minnesota State Moorhead,22,19,False,Northern Sun,Northern Sun
2021,7,Frostburg State,Wheeling,41,17,False,Mountain East,Mountain East
2021,7,Benedict College,Albany State GA,6,28,False,SIAC,SIAC
2021,7,Southern Connecticut State,Bentley,20,34,False,Northeast 10,Northeast 10
2021,7,Washburn,Northwest Missouri St,17,16,False,Mid America,Mid America
2021,7,Winona State,Southwest Minnesota State,26,14,False,Northern Sun,Northern Sun
2021,7,Pittsburg St,Lincoln (MO),59,7,False,Mid America,Mid America
2021,7,Emporia State University,Nebraska-Kearney,35,42,False,Mid America,Mid America
2021,7,Millersville,Shepherd,13,38,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Colorado School Of Mines,South Dakota Mines,44,24,False,Rocky Mountain,Rocky Mountain
2021,7,Fort Lewis,Colorado Mesa,3,55,False,Rocky Mountain,Rocky Mountain
2021,7,Morehouse College,Fort Valley State,51,3,False,SIAC,SIAC
2021,7,Missouri S&T,William Jewell,37,16,False,Great Lakes,Great Lakes
2021,7,Southwest Baptist,Truman State,27,21,False,Great Lakes,Great Lakes
2021,7,Bloomsburg,Lock Haven University,44,0,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Eastern Washington,Idaho,71,21,False,Big Sky,Big Sky
2021,7,Miami (OH),Akron,34,21,False,Mid-American,Mid-American
2021,7,Missouri State,Indiana State,37,7,False,MVFC,MVFC
2021,7,Jackson State,Alabama State,28,7,False,SWAC,SWAC
2021,7,Illinois State,North Dakota State,0,20,False,MVFC,MVFC
2021,7,Southern Illinois,North Dakota,31,28,False,MVFC,MVFC
2021,7,Arkansas-Pine Bluff,Southern,7,34,False,SWAC,SWAC
2021,7,Tennessee State,Tennessee Tech,20,13,False,OVC,OVC
2021,7,Morehead State,Butler,31,8,False,Pioneer,Pioneer
2021,7,Montana,Sacramento State,21,28,False,Big Sky,Big Sky
2021,7,Southeast Missouri State,Murray State,31,32,False,OVC,OVC
2021,7,Eastern Illinois,UT Martin,17,28,False,OVC,OVC
2021,7,Grambling,Texas Southern,34,20,False,SWAC,SWAC
2021,7,Adams State,Chadron St,35,45,False,Rocky Mountain,Rocky Mountain
2021,7,Southern Arkansas,Arkansas Tech,34,17,False,Great American,Great American
2021,7,Texas State,Troy,28,31,False,Sun Belt,Sun Belt
2021,7,Arkansas-Monticello,Ouachita Baptist,0,34,False,Great American,Great American
2021,7,Henderson State,Harding University,21,46,False,Great American,Great American
2021,7,Southeastern Oklahoma State,Northwestern Oklahoma State,43,10,False,Great American,Great American
2021,7,Savannah St,Clark Atlanta,49,14,False,SIAC,SIAC
2021,7,Lane College,Miles College,31,34,False,SIAC,SIAC
2021,7,Delta State,North Greenville,34,42,False,Gulf South,Gulf South
2021,7,Western Colorado,Black Hills State,44,28,False,Rocky Mountain,Rocky Mountain
2021,7,New Mexico Highlands,CSU Pueblo,28,21,False,Rocky Mountain,Rocky Mountain
2021,7,MONTANASTN,Simon Fraser,3,30,False,,Great Northwest
2021,7,UAlbany,Villanova,10,17,False,CAA,CAA
2021,7,Northern Illinois,Bowling Green,34,26,False,Mid-American,Mid-American
2021,7,Colorado,Arizona,34,0,False,Pac-12,Pac-12
2021,7,Central Michigan,Toledo,26,23,False,Mid-American,Mid-American
2021,7,Georgia,Kentucky,30,13,False,SEC,SEC
2021,7,North Carolina,Miami,45,42,False,ACC,ACC
2021,7,Virginia Tech,Pittsburgh,7,28,False,ACC,ACC
2021,7,Iowa,Purdue,7,24,False,Big Ten,Big Ten
2021,7,Southern Miss,UAB,0,34,False,Conference USA,Conference USA
2021,7,Old Dominion,Western Kentucky,20,43,False,Conference USA,Conference USA
2021,7,Wyoming,Fresno State,0,17,False,Mountain West,Mountain West
2021,7,Western Michigan,Kent State,64,31,False,Mid-American,Mid-American
2021,7,Baylor,BYU,38,24,False,Big 12,FBS Independents
2021,7,South Carolina State,Morgan State,37,14,False,MEAC,MEAC
2021,7,Stony Brook,Delaware,34,17,False,CAA,CAA
2021,7,Northern Arizona,Southern Utah,59,35,False,Big Sky,Big Sky
2021,7,Towson,Rhode Island,28,7,False,CAA,CAA
2021,7,Mercer,VMI,7,45,False,Southern,Southern
2021,7,Northwestern State,McNeese,17,35,False,Southland,Southland
2021,7,South Carolina,Vanderbilt,21,20,False,SEC,SEC
2021,7,Kansas,Texas Tech,14,41,False,Big 12,Big 12
2021,7,Mississippi Valley State,Alcorn State,12,24,False,SWAC,SWAC
2021,7,Abilene Christian,Lamar,24,17,False,AWC,AWC
2021,7,Seton Hill,Gannon,10,14,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Limestone,Mars Hill,3,32,False,South Atlantic,South Atlantic
2021,7,ERSKINE,Bluefield State,24,19,False,Independent DII,Independent DII
2021,7,Quincy,McKendree,48,51,False,Great Lakes,Great Lakes
2021,7,Missouri Southern State,Central Missouri,30,28,False,Mid America,Mid America
2021,7,Newberry,Catawba,14,7,False,South Atlantic,South Atlantic
2021,7,Missouri Western,Northeastern State,57,24,False,Mid America,Mid America
2021,7,West Florida,West Georgia,26,30,False,Gulf South,Gulf South
2021,7,East Texas A&M,Western New Mexico,58,0,False,Lone Star,Lone Star
2021,7,San Diego,Drake,13,10,False,Pioneer,Pioneer
2021,7,Central Arkansas,Eastern Kentucky,35,38,False,AWC,AWC
2021,7,Portland State,Idaho State,31,10,False,Big Sky,Big Sky
2021,7,Kennesaw State,North Carolina A&T,14,0,False,Big South,Big South
2021,7,Northern Iowa,South Dakota,21,34,False,MVFC,MVFC
2021,7,SE Louisiana,Houston Christian,61,24,False,Southland,Southland
2021,7,Kutztown University,Shippensburg,20,3,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,7,Indianapolis,Lindenwood,20,28,False,Great Lakes,Great Lakes
2021,7,West Virginia State,UNC Pembroke,13,14,False,Mountain East,Mountain East
2021,7,Wilson,Wingate,26,20,False,Independent DII,South Atlantic
2021,7,Charleston Southern,Hampton,35,5,False,Big South,Big South
2021,7,Furman,The Citadel,24,14,False,Southern,Southern
2021,7,UTSA,Rice,45,0,False,Conference USA,Conference USA
2021,7,North Alabama,Robert Morris,42,31,False,Big South,Big South
2021,7,Davidson,Presbyterian,70,35,False,Pioneer,Pioneer
2021,7,UNLV,Utah State,24,28,False,Mountain West,Mountain West
2021,7,UL Monroe,Liberty,31,28,False,Sun Belt,FBS Independents
2021,7,Mississippi State,Alabama,9,49,False,SEC,SEC
2021,7,East Central (OK),Oklahoma Baptist,20,47,False,Great American,Great American
2021,7,New Mexico,Colorado State,7,36,False,Mountain West,Mountain West
2021,7,Grand Valley State University,Ferris State,28,35,False,GLIAC,GLIAC
2021,7,Northern State,Minot State,36,35,False,Northern Sun,Northern Sun
2021,7,Angelo State,UT Permian Basin,34,14,False,Lone Star,Lone Star
2021,7,Washington State,Stanford,34,31,False,Pac-12,Pac-12
2021,7,Oklahoma,TCU,52,31,False,Big 12,Big 12
2021,7,Kansas State,Iowa State,20,33,False,Big 12,Big 12
2021,7,Boston College,NC State,7,33,False,ACC,ACC
2021,7,Tennessee,Ole Miss,26,31,False,SEC,SEC
